language,level,english,translation,category
DE,C1,Work environments are shaped by evolving technological infrastructures.,Arbeitsumgebungen werden durch sich entwickelnde technologische Infrastrukturen geprägt.,Work & Office
DE,C1,Scientific consensus is achieved through iterative validation processes.,Wissenschaftlicher Konsens wird durch iterative Validierungsprozesse erreicht.,Science & Innovation
DE,C1,Social coordination depends on shared interpretive assumptions.,Soziale Koordination hängt von gemeinsamen interpretativen Annahmen ab.,Social & Relationships
DE,C1,Global economic systems operate through interconnected financial networks.,Globale Wirtschaftssysteme funktionieren durch miteinander verbundene Finanznetzwerke.,Finance & Business
DE,C2,What presents itself as neutrality is often the sedimentation of historically contingent power relations.,"Was sich als Neutralität präsentiert, ist oft die Sedimentierung historisch kontingenter Machtverhältnisse.",Philosophy & Ethics
DE,C2,Any attempt to isolate meaning from its conditions of production inevitably distorts what it seeks to clarify.,"Jeder Versuch, Bedeutung von ihren Produktionsbedingungen zu isolieren, verzerrt zwangsläufig das, was er zu klären versucht.",Academic & Research
DE,C2,The rhetoric of inevitability frequently serves to conceal the contingency of structural arrangements.,"Die Rhetorik der Unvermeidlichkeit dient häufig dazu, die Kontingenz struktureller Anordnungen zu verschleiern.",Politics & Society
DE,C2,"In highly complex systems, explanation is less a matter of reduction than of carefully bounded abstraction.",In hochkomplexen Systemen ist Erklärung weniger eine Frage der Reduktion als der sorgfältig begrenzten Abstraktion.,Science & Innovation
DE,C2,The distinction between description and intervention becomes analytically unstable in technologically mediated environments.,Die Unterscheidung zwischen Beschreibung und Intervention wird in technologisch vermittelten Umgebungen analytisch instabil.,Technology
DE,C2,"Institutional forms persist not because they are optimal, but because they are stabilized by interlocking dependencies.","Institutionelle Formen bestehen nicht, weil sie optimal sind, sondern weil sie durch ineinandergreifende Abhängigkeiten stabilisiert werden.",Work & Office
DE,C2,Knowledge does not accumulate in a neutral space but is continuously reorganized through regimes of visibility.,"Wissen akkumuliert nicht in einem neutralen Raum, sondern wird kontinuierlich durch Sichtbarkeitsregime reorganisiert.",Academic & Research
DE,C2,What counts as evidence is itself a function of prior epistemic commitments.,"Was als Evidenz gilt, ist selbst eine Funktion vorausgehender epistemischer Verpflichtungen.",Science & Innovation
DE,C2,Digital infrastructures do not merely transmit information; they actively structure the conditions of intelligibility.,"Digitale Infrastrukturen übertragen nicht nur Informationen, sondern strukturieren aktiv die Bedingungen der Verständlichkeit.",Technology
DE,C2,The fragmentation of interpretive frameworks undermines the possibility of stable consensus formation.,Die Fragmentierung interpretativer Rahmen untergräbt die Möglichkeit stabiler Konsensbildung.,Politics & Society
DE,C2,Economic rationality is always embedded within normative assumptions that remain largely unacknowledged.,"Ökonomische Rationalität ist immer in normative Annahmen eingebettet, die weitgehend unausgesprochen bleiben.",Finance & Business
DE,C2,Language does not represent thought so much as it constitutes the medium in which thought becomes possible.,"Sprache repräsentiert Denken nicht so sehr, sondern konstituiert das Medium, in dem Denken überhaupt erst möglich wird.",Philosophy & Ethics
DE,C2,The apparent objectivity of data is sustained by layers of methodological and institutional mediation.,Die scheinbare Objektivität von Daten wird durch Schichten methodischer und institutioneller Vermittlung aufrechterhalten.,Academic & Research
DE,C2,Technological systems increasingly function as environments rather than mere tools.,Technologische Systeme fungieren zunehmend als Umgebungen und nicht nur als Werkzeuge.,Technology
DE,C2,Social coordination is achieved through distributed mechanisms that no single actor fully comprehends.,"Soziale Koordination wird durch verteilte Mechanismen erreicht, die kein einzelner Akteur vollständig versteht.",Social & Relationships
DE,C2,The stability of meaning is an emergent effect of repeated communicative alignment.,Die Stabilität von Bedeutung ist ein emergentes Ergebnis wiederholter kommunikativer Ausrichtung.,Social & Relationships
DE,C2,Scientific paradigms are sustained as much by institutional inertia as by empirical adequacy.,Wissenschaftliche Paradigmen werden ebenso sehr durch institutionelle Trägheit wie durch empirische Angemessenheit aufrechterhalten.,Science & Innovation
DE,C2,Political legitimacy depends on the continuous reproduction of shared interpretive schemas.,Politische Legitimität hängt von der kontinuierlichen Reproduktion geteilter Interpretationsschemata ab.,Politics & Society
DE,C2,The abstraction of financial instruments progressively detaches value from material referents.,Die Abstraktion finanzieller Instrumente löst Wert zunehmend von materiellen Referenten.,Finance & Business
DE,C2,Human cognition is increasingly distributed across heterogeneous socio-technical assemblages.,Menschliche Kognition ist zunehmend über heterogene soziotechnische Assemblagen verteilt.,Technology
DE,C2,What appears as individual decision-making is often the localized expression of systemic constraints.,"Was als individuelle Entscheidungsfindung erscheint, ist oft der lokalisierte Ausdruck systemischer Einschränkungen.",Work & Office
DE,C2,Ethical discourse frequently obscures the structural conditions that render certain choices available.,"Ethischer Diskurs verschleiert häufig die strukturellen Bedingungen, die bestimmte Entscheidungen überhaupt erst verfügbar machen.",Philosophy & Ethics
DE,C2,The production of scientific objectivity requires the systematic suppression of certain forms of subjectivity.,Die Herstellung wissenschaftlicher Objektivität erfordert die systematische Unterdrückung bestimmter Formen von Subjektivität.,Science & Innovation
DE,C2,Interpretation is not an auxiliary step in analysis but constitutive of analytic practice itself.,"Interpretation ist kein nachgelagerter Schritt der Analyse, sondern konstitutiv für die analytische Praxis selbst.",Academic & Research
DE,C2,Global systems are characterized by recursive interdependencies that resist linear causal explanation.,"Globale Systeme sind durch rekursive Interdependenzen gekennzeichnet, die sich linearer Kausalerklärung entziehen.",Science & Innovation
DE,C2,The formal neutrality of institutions often masks deeply embedded normative orientations.,Die formale Neutralität von Institutionen verschleiert oft tief eingebettete normative Ausrichtungen.,Politics & Society
DE,C2,"Digital mediation reconfigures the boundaries between perception, cognition, and action.","Digitale Vermittlung rekonfiguriert die Grenzen zwischen Wahrnehmung, Kognition und Handlung.",Technology
DE,C2,The notion of autonomy becomes unstable when agency is distributed across networked systems.,"Der Begriff der Autonomie wird instabil, wenn Handlungsfähigkeit über vernetzte Systeme verteilt ist.",Philosophy & Ethics
DE,C2,Economic systems operate through the continuous transformation of uncertainty into calculable risk.,Wirtschaftssysteme operieren durch die kontinuierliche Transformation von Unsicherheit in kalkulierbares Risiko.,Finance & Business
DE,C2,Scientific explanation is always constrained by the representational limits of its formalism.,Wissenschaftliche Erklärung ist immer durch die Repräsentationsgrenzen ihres Formalismus eingeschränkt.,Science & Innovation
DE,C2,The social production of knowledge involves the selective amplification of certain epistemic voices.,Die soziale Produktion von Wissen umfasst die selektive Verstärkung bestimmter epistemischer Stimmen.,Academic & Research
DE,C2,Technological infrastructures shape not only what is communicated but also what can be conceived as communicable.,"Technologische Infrastrukturen formen nicht nur das, was kommuniziert wird, sondern auch das, was als kommunizierbar gedacht werden kann.",Technology
DE,C2,The apparent coherence of social systems is maintained through continuous processes of symbolic alignment.,Die scheinbare Kohärenz sozialer Systeme wird durch kontinuierliche Prozesse symbolischer Ausrichtung aufrechterhalten.,Social & Relationships
DE,C2,Institutional knowledge is produced through selective processes of inclusion and exclusion.,Institutionelles Wissen wird durch selektive Prozesse von Inklusion und Exklusion erzeugt.,Academic & Research
DE,C2,The acceleration of global communication amplifies both synchronization and fragmentation.,Die Beschleunigung globaler Kommunikation verstärkt sowohl Synchronisierung als auch Fragmentierung.,Technology
DE,C2,Scientific models are not mirrors of reality but structured simplifications governed by theoretical commitments.,"Wissenschaftliche Modelle sind keine Spiegel der Realität, sondern strukturierte Vereinfachungen, die durch theoretische Verpflichtungen gesteuert werden.",Science & Innovation
DE,C2,The notion of truth becomes operationalized within specific institutional and methodological constraints.,Der Wahrheitsbegriff wird innerhalb spezifischer institutioneller und methodischer Einschränkungen operationalisiert.,Academic & Research
DE,C2,Political discourse functions as a mechanism for stabilizing contested meanings.,Politischer Diskurs fungiert als Mechanismus zur Stabilisierung umkämpfter Bedeutungen.,Politics & Society
DE,C2,Financial abstraction enables forms of accumulation that are increasingly detached from productive activity.,"Finanzielle Abstraktion ermöglicht Formen der Akkumulation, die zunehmend von produktiver Aktivität entkoppelt sind.",Finance & Business
DE,C2,The experience of immediacy in digital environments is itself a carefully engineered effect.,Die Erfahrung von Unmittelbarkeit in digitalen Umgebungen ist selbst ein sorgfältig konstruiertes Ergebnis.,Technology
